X,Y,concentration,wind_speed,wind_dir
0.9425,1.7835,0.00329,0.05018,253.0022
3.7265,1.9285,0.00091,0.10849,273.181
1.8415,1.7545,0.00689,0.05613,229.84936
2.8275,1.7255,0.0078,0.02029,139.31603
4.7705,1.7835,4e-05,0.0,180.0
3.5235,1.8125,0.00166,0.13376,269.66589
1.9575,1.7545,0.00688,0.03633,205.69048
4.1035,1.6965,0.00117,0.13083,101.69558
1.1455,1.8995,0.00578,0.00998,336.87678
0.2465,1.9285,0.00153,0.15318,95.2327
0.0725,1.9285,0.00135,0.25586,268.62941
1.1165,1.8995,0.00564,0.00923,337.38014
0.5655,1.6965,0.00162,0.07397,206.31219
1.3485,1.8995,0.00597,0.01376,348.25719
4.3645,1.8125,0.00121,0.14516,95.25697
4.3065,1.8125,0.00116,0.16049,93.97319
4.4225,1.8125,0.00124,0.12058,97.0596
1.4065,1.7835,0.00593,0.0009,238.60054
3.7845,1.8415,0.00095,0.03007,275.72576
3.6685,1.8415,0.00122,0.07514,90.67108
4.5675,1.6965,0.0013,0.04151,115.17615
1.8125,1.7835,0.00681,0.05763,231.19114
0.7685,1.8125,0.00123,0.22378,284.97892
4.6255,1.9285,0.00119,0.00829,174.39257
2.9725,1.8705,0.00662,0.00762,168.0261
2.0155,1.8995,0.00685,0.0452,210.05934
4.1325,1.8415,0.00094,0.1183,269.8547
2.1315,1.8995,0.00671,0.03763,338.50114
3.1465,1.8705,0.00422,0.02574,90.46744
4.0165,1.7255,0.00108,0.09807,100.85618
2.3055,1.7835,0.00917,0.07652,287.10878
2.3635,1.7835,0.00984,0.05986,281.07531
0.3625,1.7255,0.00192,0.09911,253.49954
0.5655,1.7255,0.00156,0.05303,196.05967
2.2765,1.8995,0.00785,0.06321,291.78794
0.3335,1.7255,0.00196,0.09759,255.02396
0.6815,1.8415,0.00105,0.22032,281.37165
3.5235,1.8705,0.00154,0.13697,90.35138
1.6095,1.6965,0.00623,0.02927,232.74647
0.7685,1.8415,0.00114,0.28176,284.00123
4.6255,1.8415,0.00122,0.01011,169.40123
3.6105,1.7545,0.00154,0.1246,269.82526
2.0735,2.0445,0.00663,0.04963,213.91099
3.9585,1.9865,0.00025,0.563,271.08186
3.0885,2.1315,0.00419,0.02431,266.69859
3.8715,1.9865,0.00018,0.6198,270.73031
4.0165,2.1025,0.00037,0.32861,272.12768
3.1465,2.1315,0.00366,0.04404,265.35087
1.4355,2.0735,0.00546,0.03088,350.90679
3.2045,2.0155,0.00345,0.06227,266.10514
0.3915,2.1025,0.0013,0.15795,122.63867
1.2905,2.0735,0.00534,0.02853,346.33397
4.3355,2.1025,0.00102,0.16192,265.73916
0.6235,1.9865,0.00107,0.09221,78.62914
4.5385,2.1025,0.00114,0.05873,96.01054
4.6255,2.1025,0.00113,0.00736,161.4666
0.9425,2.1025,0.0019,0.18311,287.27917
1.8415,1.9575,0.00664,0.05948,230.54591
3.6685,2.1315,0.00088,0.05672,273.3457
4.7705,1.9865,4e-05,0.0,180.0
0.0435,2.1315,0.00119,0.28607,90.50873
1.1165,2.1025,0.00485,0.01627,337.21759
4.0745,2.1315,0.00059,0.03767,296.89152
1.0295,2.2185,0.00334,0.01453,191.91302
3.9585,2.1315,0.00017,0.61325,270.8138
4.0165,2.1315,0.00037,0.33327,271.77278
1.4355,2.2185,0.00466,0.02274,357.45464
2.3925,2.1895,0.00836,0.05937,276.47022
1.3195,1.9865,0.00581,0.02505,348.51065
0.5655,2.0155,0.00126,0.08024,154.56551
0.5655,2.1315,0.00119,0.08614,152.25695
2.3635,2.0735,0.00821,0.06416,278.3069
0.7395,2.0155,0.00042,0.64676,282.76653
0.9425,2.0155,0.00204,0.19898,285.2089
2.7695,1.9575,0.00782,0.01903,130.46088
1.7545,2.2185,0.00551,0.05959,227.70691
4.5965,2.0155,0.00116,0.02114,110.89546
3.5815,2.1605,0.00106,0.09261,92.97084
1.1455,2.0155,0.00548,0.01959,343.02627
0.1595,2.1605,0.00124,0.23281,93.42297
4.1035,2.1605,0.00066,0.04074,244.59228
2.1315,2.1025,0.00638,0.04045,194.34199
2.0735,2.1025,0.00648,0.05015,212.77435
1.0585,2.1315,0.00383,0.0173,216.65796
3.3785,2.1895,0.00167,0.14442,268.778
4.3355,2.1605,0.001,0.16172,266.22764
2.4215,2.2185,0.00845,0.0507,273.13218
3.3785,1.9575,0.00201,0.12826,268.7759
4.1905,2.0445,0.00085,0.15283,260.50131
1.4645,2.1315,0.00513,0.02941,355.51463
4.4805,2.0445,0.00115,0.09169,92.31259
2.7695,1.9865,0.00774,0.01868,130.50479
3.5525,2.0735,0.00119,0.11062,92.70981
2.5665,1.9865,0.00939,0.01323,20.49014
4.5965,2.1605,0.00112,0.02503,107.21885
