X,Y,concentration,wind_speed,wind_dir
0.3335,0.5075,0.0021,0.0178,97.4883
1.4355,0.3625,0.00349,0.07133,331.61328
2.7985,0.4495,0.00413,0.04889,60.76099
3.6685,0.3045,0.00235,0.0676,59.24266
3.5525,0.3045,0.00252,0.05409,59.17248
4.4805,0.3915,0.00134,0.01927,183.98815
1.8705,0.3625,0.00439,0.03431,190.63197
3.7265,0.4205,0.00213,0.12274,80.97665
3.7555,0.4205,0.00197,0.12179,84.35494
0.8845,0.3915,0.00233,0.01926,63.04917
4.5965,0.5075,0.00133,0.02214,285.66816
4.6545,0.3915,0.00132,0.0352,278.90578
4.4805,0.5075,0.00135,0.01385,180.66187
2.7405,0.3335,0.00404,0.03749,72.84109
4.6255,0.5075,0.00133,0.02863,278.75833
1.0875,0.5075,0.00304,0.07661,291.04449
1.9575,0.3625,0.00444,0.03718,197.49927
0.1595,0.3045,0.00208,0.0293,276.09397
3.9295,0.4205,0.00139,0.03019,206.98946
1.1745,0.5075,0.00329,0.06511,297.63558
3.0885,0.4495,0.00405,0.0262,171.01942
1.2325,0.3915,0.00356,0.08354,320.32263
2.1315,0.4785,0.00472,0.04169,217.1915
2.2185,0.3625,0.00451,0.0409,215.01497
4.1035,0.5365,0.00135,0.03843,215.79938
2.0735,0.4785,0.0047,0.03986,212.50978
0.0435,0.3045,0.00206,0.05373,273.67079
3.8715,0.5365,0.00141,0.01853,347.28343
2.5375,0.3625,0.0043,0.01654,346.2914
3.2335,0.3335,0.00374,0.02153,177.76364
2.4795,0.3625,0.00436,0.02135,194.34873
1.5515,0.3915,0.00377,0.0463,344.1566
3.3205,0.4495,0.00353,0.04079,87.44272
0.6235,0.5365,0.00217,0.04068,102.20493
0.3335,0.3045,0.0021,0.02321,286.26415
4.2775,0.5365,0.00135,0.03351,217.31107
4.3645,0.5365,0.00135,0.02506,213.03058
4.1905,0.5365,0.00135,0.03812,217.14342
2.3345,0.3625,0.00448,0.03508,215.12182
4.3645,0.4205,0.00134,0.0315,210.82338
2.5375,0.4785,0.00441,0.02251,301.85429
4.6545,0.4205,0.00132,0.03512,277.67333
1.6965,0.3915,0.00425,0.03276,180.54216
0.7395,0.4205,0.00223,0.02049,106.99379
3.7265,0.4495,0.00203,0.11249,82.40367
2.7405,0.3625,0.00406,0.04168,71.85629
1.6095,0.3915,0.00395,0.03846,351.3116
2.5665,0.3625,0.00426,0.0161,324.27615
0.8265,0.5365,0.00226,0.02489,127.34405
4.6835,0.4205,0.00131,0.04439,273.95318
3.7555,0.4495,0.00193,0.11643,85.01363
0.7105,0.4205,0.00222,0.02162,102.52593
