X,Y,concentration,wind_speed,wind_dir
3.7845,0.2755,0.0019,0.09629,85.24624
4.5965,0.3625,0.00133,0.02317,297.83685
3.7845,0.5075,0.00171,0.10764,270.03194
0.7395,0.4785,0.00222,0.02971,107.99591
1.6385,0.4495,0.00428,0.03084,358.81077
4.5095,0.4785,0.00134,0.0134,344.14858
3.9295,0.3915,0.0014,0.02994,206.59073
2.9435,0.4205,0.00406,0.03814,33.10259
0.0725,0.3915,0.00209,0.03791,274.15992
4.1035,0.3915,0.00135,0.04418,213.82316
2.1605,0.3335,0.00446,0.04207,210.95441
0.1015,0.3915,0.00209,0.02885,274.87083
1.2615,0.3625,0.00348,0.0879,329.30676
3.8425,0.2755,0.00158,0.03852,273.60232
1.0295,0.3625,0.00335,0.19485,279.83696
0.0145,0.5075,0.00196,0.06853,271.12035
2.8855,0.3045,0.0039,0.04784,50.56398
1.0585,0.4785,0.00301,0.0882,288.31169
2.1315,0.3335,0.00446,0.04219,209.42655
2.4505,0.3335,0.00435,0.02583,204.49168
1.3195,0.4785,0.00372,0.05119,319.5796
4.3935,0.5075,0.00135,0.02375,210.62454
1.4645,0.3625,0.00346,0.0659,326.838
2.3345,0.4495,0.00462,0.03247,215.87818
4.2195,0.3915,0.00135,0.04323,213.28943
1.3775,0.4785,0.00385,0.0341,322.24291
4.2485,0.2755,0.00135,0.04236,191.9625
4.1905,0.3915,0.00135,0.04434,213.53955
1.2905,0.4785,0.00365,0.05854,316.01747
1.5515,0.3625,0.00356,0.0541,328.48408
4.3065,0.5075,0.00135,0.03302,216.86296
1.3775,0.3625,0.00353,0.08552,338.62531
2.6825,0.4495,0.0042,0.04476,80.02836
2.8565,0.3335,0.00395,0.04859,54.09225
3.7555,0.3045,0.00213,0.10703,80.06242
4.7415,0.2755,0.00129,0.07685,272.11779
2.6535,0.3335,0.00414,0.02237,278.30031
3.8135,0.4205,0.00155,0.10555,273.35116
3.6105,0.5365,0.00239,0.11447,84.03789
4.5385,0.5075,0.00134,0.01368,315.41475
3.5525,0.3045,0.00252,0.05409,59.17248
3.5525,0.4205,0.00262,0.1109,77.15795
3.6685,0.4205,0.00227,0.11201,78.51151
2.5955,0.3335,0.00421,0.01569,314.8709
