X,Y,concentration,v_x,v_y,v_z
3.9875,1.5515,0.00161,0.01876,-0.0766,0.01274
4.0165,1.5515,0.00157,0.02245,-0.07564,0.01329
4.0455,1.5515,0.00154,0.02599,-0.07615,0.01273
4.0745,1.5515,0.00151,0.02965,-0.07641,0.01203
4.1035,1.5515,0.00149,0.03279,-0.07712,0.01106
4.1325,1.5515,0.00147,0.0357,-0.07832,0.00933
4.1615,1.5515,0.00145,0.03862,-0.07952,0.0076
4.1905,1.5515,0.00144,0.04053,-0.08048,0.00576
4.2195,1.5515,0.00143,0.04209,-0.0816,0.00362
4.2485,1.5515,0.00142,0.04362,-0.08266,0.00149
4.2775,1.5515,0.00142,0.04356,-0.08216,-0.00053
4.3065,1.5515,0.00141,0.04354,-0.08204,-0.00267
4.3355,1.5515,0.00141,0.0427,-0.08012,-0.00454
4.3645,1.5515,0.00141,0.04125,-0.07797,-0.00644
4.3935,1.5515,0.0014,0.03952,-0.07435,-0.00819
4.4225,1.5515,0.0014,0.03699,-0.06982,-0.00997
4.4515,1.5515,0.0014,0.03441,-0.06412,-0.01175
4.4805,1.5515,0.00139,0.03127,-0.05727,-0.01387
4.5095,1.5515,0.00138,0.02814,-0.04933,-0.0162
4.5385,1.5515,0.00137,0.02473,-0.04028,-0.01934
4.5675,1.5515,0.00136,0.02141,-0.02968,-0.02312
4.5965,1.5515,0.00134,0.01806,-0.01795,-0.02784
4.6255,1.5515,0.00132,0.01497,-0.00365,-0.03362
4.6545,1.5515,0.00129,0.01199,0.01173,-0.03989
4.6835,1.5515,0.00127,0.00925,0.02891,-0.04672
4.7125,1.5515,0.00125,0.00683,0.04719,-0.05323
4.7415,1.5515,0.00122,0.00442,0.07447,-0.06087
4.7705,1.5515,4e-05,0.0,0.0,0.0
0.0145,1.5805,0.00153,-0.00156,-0.22993,-0.07009
0.0435,1.5805,0.00165,-0.00306,-0.21539,-0.04555
0.0725,1.5805,0.00172,-0.00431,-0.18854,-0.02872
0.1015,1.5805,0.00182,-0.00535,-0.15178,-0.01192
0.1305,1.5805,0.00197,-0.00716,-0.10802,0.00212
0.1595,1.5805,0.00211,-0.00891,-0.06745,0.01369
0.1885,1.5805,0.0023,-0.01216,-0.03813,0.01995
0.2175,1.5805,0.00242,-0.01518,-0.017,0.02538
0.2465,1.5805,0.00252,-0.01863,-0.01343,0.029
0.2755,1.5805,0.00256,-0.02253,-0.01631,0.03297
0.3045,1.5805,0.00255,-0.02553,-0.02708,0.03492
0.3335,1.5805,0.00252,-0.02981,-0.04251,0.03825
0.3625,1.5805,0.00246,-0.03371,-0.05903,0.03741
0.3915,1.5805,0.0024,-0.03833,-0.0738,0.03626
0.4205,1.5805,0.00233,-0.04392,-0.08559,0.0351
0.4495,1.5805,0.00227,-0.04843,-0.09736,0.03042
0.4785,1.5805,0.00222,-0.05617,-0.09915,0.02653
0.5075,1.5805,0.00217,-0.06019,-0.10359,0.02052
0.5365,1.5805,0.00213,-0.06671,-0.0994,0.01218
0.5655,1.5805,0.0021,-0.06893,-0.09894,0.00492
0.5945,1.5805,0.00208,-0.07207,-0.09072,-0.00751
0.6235,1.5805,0.00209,-0.07077,-0.08571,-0.01531
0.6525,1.5805,0.0021,-0.06811,-0.07727,-0.02671
0.6815,1.5805,0.00214,-0.06221,-0.07174,-0.035
0.7105,1.5805,0.00225,-0.05523,-0.06612,-0.03852
0.7395,1.5805,0.00238,-0.04549,-0.06305,-0.04065
0.7685,1.5805,0.00255,-0.03457,-0.06309,-0.03809
0.7975,1.5805,0.00289,-0.02959,-0.05243,-0.03314
0.8265,1.5805,0.00321,-0.02223,-0.04976,-0.02571
0.8555,1.5805,0.00367,-0.02084,-0.03629,-0.01945
0.8845,1.5805,0.00408,-0.01854,-0.0288,-0.01282
0.9135,1.5805,0.00455,-0.01949,-0.01514,-0.00946
0.9425,1.5805,0.00494,-0.01982,-0.00416,-0.00592
0.9715,1.5805,0.00532,-0.02011,0.00453,-0.00405
1.0005,1.5805,0.00546,-0.01937,0.0064,-0.00264
1.0295,1.5805,0.00561,-0.01843,0.00777,-0.00147
1.0585,1.5805,0.00568,-0.01744,0.00721,-0.00054
1.0875,1.5805,0.00569,-0.01663,0.00625,0.00027
1.1165,1.5805,0.0057,-0.01591,0.00534,0.001
1.1455,1.5805,0.0057,-0.01517,0.00447,0.00158
1.1745,1.5805,0.0057,-0.0145,0.00372,0.00209
1.2035,1.5805,0.0057,-0.01399,0.00298,0.00252
1.2325,1.5805,0.00571,-0.01343,0.00224,0.00282
1.2615,1.5805,0.00571,-0.0128,0.00154,0.00302
1.2905,1.5805,0.00573,-0.01226,0.00075,0.00313
1.3195,1.5805,0.00574,-0.0119,-0.00028,0.00311
1.3485,1.5805,0.00576,-0.01151,-0.00132,0.003
1.3775,1.5805,0.00578,-0.01124,-0.00244,0.00284
1.4065,1.5805,0.00581,-0.01143,-0.0041,0.00249
1.4355,1.5805,0.00585,-0.01198,-0.00618,0.002
1.4645,1.5805,0.00589,-0.01282,-0.00827,0.00162
1.4935,1.5805,0.00594,-0.01451,-0.01158,0.0009
1.5225,1.5805,0.00601,-0.01667,-0.01531,0.00024
1.5515,1.5805,0.00608,-0.01962,-0.0198,-0.00034
1.5805,1.5805,0.00616,-0.02267,-0.02505,-0.00139
1.6095,1.5805,0.00626,-0.02667,-0.03096,-0.00197
1.6385,1.5805,0.00635,-0.02936,-0.03589,-0.00334
1.6675,1.5805,0.00646,-0.03297,-0.04141,-0.00425
1.6965,1.5805,0.00655,-0.03452,-0.04407,-0.0057
1.7255,1.5805,0.00665,-0.03652,-0.047,-0.00702
1.7545,1.5805,0.00673,-0.03675,-0.04703,-0.00831
1.7835,1.5805,0.00681,-0.03727,-0.04677,-0.00977
1.8125,1.5805,0.00686,-0.03602,-0.04259,-0.01061
1.8415,1.5805,0.00691,-0.03518,-0.03857,-0.01185
1.8705,1.5805,0.00691,-0.03309,-0.03177,-0.01228
1.8995,1.5805,0.00691,-0.03114,-0.02462,-0.01278
1.9285,1.5805,0.00687,-0.02952,-0.01683,-0.01327
1.9575,1.5805,0.00681,-0.02812,-0.00844,-0.01351
1.9865,1.5805,0.00675,-0.02772,8e-05,-0.0144
2.0155,1.5805,0.00668,-0.02811,0.00903,-0.01551
2.0445,1.5805,0.00666,-0.02968,0.01824,-0.01755
2.0735,1.5805,0.00667,-0.03209,0.0282,-0.01993
2.1025,1.5805,0.00674,-0.03469,0.03845,-0.02253
2.1315,1.5805,0.00686,-0.03752,0.04943,-0.02521
2.1605,1.5805,0.00705,-0.03886,0.05896,-0.0268
2.1895,1.5805,0.00731,-0.03965,0.06787,-0.02834
2.2185,1.5805,0.00759,-0.03805,0.07316,-0.02811
2.2475,1.5805,0.00795,-0.03557,0.07657,-0.02804
2.2765,1.5805,0.00826,-0.03119,0.07553,-0.02637
2.3055,1.5805,0.00862,-0.02608,0.072,-0.0251
2.3345,1.5805,0.00886,-0.02049,0.06568,-0.02302
2.3635,1.5805,0.00909,-0.01478,0.05745,-0.02141
2.3925,1.5805,0.00922,-0.00947,0.04848,-0.01977
2.4215,1.5805,0.00931,-0.0046,0.03937,-0.01841
2.4505,1.5805,0.00933,-0.00023,0.03038,-0.01717
2.4795,1.5805,0.00931,0.00357,0.02182,-0.01616
2.5085,1.5805,0.00924,0.00692,0.01373,-0.01531
2.5375,1.5805,0.00914,0.00987,0.00616,-0.01454
2.5665,1.5805,0.00902,0.01227,-0.00037,-0.01385
2.5955,1.5805,0.00887,0.01426,-0.00599,-0.01311
2.6245,1.5805,0.00871,0.0159,-0.01072,-0.01231
2.6535,1.5805,0.00855,0.01718,-0.0142,-0.01134
2.6825,1.5805,0.00839,0.01815,-0.01669,-0.01021
2.7115,1.5805,0.00821,0.01879,-0.01818,-0.009
2.7405,1.5805,0.00805,0.01908,-0.01837,-0.00766
2.7695,1.5805,0.00789,0.01918,-0.01796,-0.0063
2.7985,1.5805,0.00775,0.01917,-0.01725,-0.00487
2.8275,1.5805,0.00761,0.01877,-0.01536,-0.00365
2.8565,1.5805,0.00749,0.01827,-0.01328,-0.00263
2.8855,1.5805,0.00737,0.01761,-0.01081,-0.00177
2.9145,1.5805,0.00727,0.01692,-0.00845,-0.00127
2.9435,1.5805,0.00717,0.01621,-0.00607,-0.00091
2.9725,1.5805,0.00705,0.01554,-0.00397,-0.0007
3.0015,1.5805,0.00693,0.01494,-0.00213,-0.00073
3.0305,1.5805,0.00677,0.01433,-0.00064,-0.00075
3.0595,1.5805,0.00656,0.0138,0.0004,-0.00089
3.0885,1.5805,0.00631,0.01316,0.00087,-0.00094
3.1175,1.5805,0.00603,0.01253,0.00096,-0.00101
3.1465,1.5805,0.00569,0.01156,-0.00014,-0.00085
3.1755,1.5805,0.00536,0.01073,-0.00099,-0.00077
3.2045,1.5805,0.00498,0.00928,-0.00418,-0.00038
3.2335,1.5805,0.00462,0.00803,-0.00644,-0.00012
3.2625,1.5805,0.00427,0.00638,-0.01087,0.00024
3.2915,1.5805,0.00395,0.00478,-0.01596,0.00049
3.3205,1.5805,0.00364,0.00306,-0.02074,0.00074
3.3495,1.5805,0.00338,0.00153,-0.02754,0.00077
3.3785,1.5805,0.00316,0.00016,-0.03481,0.00074
3.4075,1.5805,0.00294,-0.00119,-0.0418,0.00064
3.4365,1.5805,0.00276,-0.00231,-0.04928,0.00048
3.4655,1.5805,0.00262,-0.00293,-0.05759,0.00031
3.4945,1.5805,0.00248,-0.00347,-0.0653,0.00016
3.5235,1.5805,0.00237,-0.00393,-0.07255,5e-05
3.5525,1.5805,0.00227,-0.00377,-0.07964,-0.0
3.5815,1.5805,0.00218,-0.00394,-0.08552,0.0
3.6105,1.5805,0.00211,-0.00343,-0.09046,0.0001
3.6395,1.5805,0.00204,-0.00307,-0.09445,0.0003
3.6685,1.5805,0.00198,-0.00241,-0.09729,0.00063
3.6975,1.5805,0.00193,-0.00144,-0.099,0.00094
3.7265,1.5805,0.00188,-0.00061,-0.1,0.00157
3.7555,1.5805,0.00183,0.00058,-0.1,0.00226
3.7845,1.5805,0.00179,0.00217,-0.09933,0.00292
3.8135,1.5805,0.00175,0.00388,-0.09836,0.00379
3.8425,1.5805,0.0017,0.00573,-0.09691,0.00498
3.8715,1.5805,0.00167,0.00826,-0.09576,0.00583
3.9005,1.5805,0.00162,0.01067,-0.09396,0.00733
3.9295,1.5805,0.00159,0.01376,-0.09325,0.00822
3.9585,1.5805,0.00155,0.01685,-0.09187,0.00946
3.9875,1.5805,0.00153,0.02018,-0.09221,0.01
4.0165,1.5805,0.00149,0.02385,-0.09132,0.01054
4.0455,1.5805,0.00148,0.02659,-0.09332,0.01076
4.0745,1.5805,0.00145,0.03022,-0.09364,0.0101
4.1035,1.5805,0.00143,0.03304,-0.09442,0.00942
4.1325,1.5805,0.00142,0.03522,-0.09573,0.00844
4.1615,1.5805,0.0014,0.03813,-0.09693,0.00671
4.1905,1.5805,0.0014,0.0396,-0.09733,0.00531
4.2195,1.5805,0.00139,0.04078,-0.09793,0.00358
4.2485,1.5805,0.00138,0.04228,-0.09892,0.00146
4.2775,1.5805,0.00139,0.04193,-0.09627,0.00013
4.3065,1.5805,0.00139,0.04191,-0.09614,-0.00201
4.3355,1.5805,0.00139,0.04112,-0.09256,-0.00357
4.3645,1.5805,0.00139,0.03971,-0.08902,-0.00519
4.3935,1.5805,0.00139,0.03805,-0.08461,-0.00683
4.4225,1.5805,0.00139,0.03577,-0.07755,-0.00824
4.4515,1.5805,0.00138,0.03323,-0.07153,-0.00999
4.4805,1.5805,0.00138,0.03042,-0.06204,-0.01182
4.5095,1.5805,0.00137,0.02734,-0.05366,-0.01411
4.5385,1.5805,0.00136,0.0242,-0.04278,-0.01702
4.5675,1.5805,0.00135,0.021,-0.03135,-0.02068
4.5965,1.5805,0.00133,0.01777,-0.01883,-0.02527
4.6255,1.5805,0.00131,0.01484,-0.00345,-0.03081
4.6545,1.5805,0.00129,0.01187,0.01198,-0.03705
4.6835,1.5805,0.00127,0.00922,0.02968,-0.04362
4.7125,1.5805,0.00124,0.00685,0.04809,-0.0498
4.7415,1.5805,0.00121,0.00444,0.07562,-0.05731
4.7705,1.5805,4e-05,0.0,0.0,0.0
0.0145,1.6095,0.00152,-0.0019,-0.23547,-0.06744
0.0435,1.6095,0.00163,-0.00354,-0.22173,-0.04303
0.0725,1.6095,0.0017,-0.00489,-0.19546,-0.02633
0.1015,1.6095,0.00178,-0.00598,-0.16023,-0.00982
0.1305,1.6095,0.00191,-0.00744,-0.11758,0.00395
0.1595,1.6095,0.00204,-0.00913,-0.07713,0.0155
0.1885,1.6095,0.00219,-0.01207,-0.04676,0.02201
0.2175,1.6095,0.00231,-0.01509,-0.02552,0.02746
0.2465,1.6095,0.00237,-0.0192,-0.0256,0.03195
0.2755,1.6095,0.00241,-0.02311,-0.02843,0.03593
0.3045,1.6095,0.00239,-0.02719,-0.04312,0.03904
0.3335,1.6095,0.00235,-0.03169,-0.05932,0.04259
0.3625,1.6095,0.0023,-0.03619,-0.07458,0.04239
0.3915,1.6095,0.00224,-0.04224,-0.08636,0.04267
0.4205,1.6095,0.00218,-0.04785,-0.09814,0.04155
0.4495,1.6095,0.00212,-0.05501,-0.10187,0.03754
0.4785,1.6095,0.00206,-0.06278,-0.10363,0.03367
0.5075,1.6095,0.00202,-0.06849,-0.10226,0.02609
0.5365,1.6095,0.00197,-0.07546,-0.09649,0.01732
0.5655,1.6095,0.00195,-0.07867,-0.09081,0.00651
0.5945,1.6095,0.00192,-0.08206,-0.08143,-0.00674
0.6235,1.6095,0.00191,-0.08071,-0.07277,-0.01952
0.6525,1.6095,0.00192,-0.07804,-0.06423,-0.03121
0.6815,1.6095,0.00194,-0.07097,-0.05812,-0.04314
0.7105,1.6095,0.00202,-0.06159,-0.05528,-0.04838
0.7395,1.6095,0.00214,-0.05118,-0.05344,-0.0505
0.7685,1.6095,0.00227,-0.03746,-0.05863,-0.04745
0.7975,1.6095,0.00254,-0.02831,-0.05817,-0.04007
0.8265,1.6095,0.00287,-0.02079,-0.05581,-0.03259
0.8555,1.6095,0.00327,-0.01648,-0.05027,-0.02291
0.8845,1.6095,0.00367,-0.01411,-0.0428,-0.01615
0.9135,1.6095,0.00426,-0.01567,-0.02357,-0.01066
0.9425,1.6095,0.0047,-0.01634,-0.01083,-0.00697
0.9715,1.6095,0.0052,-0.01755,0.00264,-0.00482
1.0005,1.6095,0.00544,-0.01691,0.0064,-0.00339
1.0295,1.6095,0.00561,-0.01596,0.00791,-0.00222
1.0585,1.6095,0.00571,-0.01492,0.00758,-0.00132
1.0875,1.6095,0.00574,-0.01392,0.00648,-0.00059
1.1165,1.6095,0.00575,-0.01305,0.00551,6e-05
1.1455,1.6095,0.00575,-0.01228,0.00463,0.00062
1.1745,1.6095,0.00575,-0.01145,0.00388,0.00106
1.2035,1.6095,0.00575,-0.01075,0.00321,0.00142
1.2325,1.6095,0.00575,-0.01006,0.00254,0.00169
1.2615,1.6095,0.00576,-0.00936,0.00189,0.00188
1.2905,1.6095,0.00576,-0.00862,0.00128,0.00197
1.3195,1.6095,0.00577,-0.00804,0.00049,0.00197
1.3485,1.6095,0.00579,-0.00757,-0.00042,0.00189
1.3775,1.6095,0.00581,-0.00716,-0.00134,0.00178
1.4065,1.6095,0.00583,-0.00717,-0.00262,0.00157
1.4355,1.6095,0.00586,-0.00764,-0.00439,0.00124
1.4645,1.6095,0.00589,-0.00843,-0.00631,0.00094
1.4935,1.6095,0.00594,-0.01023,-0.0092,0.00057
1.5225,1.6095,0.00601,-0.01253,-0.01287,6e-05
1.5515,1.6095,0.00608,-0.01581,-0.01726,-0.00019
1.5805,1.6095,0.00616,-0.01946,-0.0228,-0.00086
1.6095,1.6095,0.00625,-0.02367,-0.02883,-0.0013
1.6385,1.6095,0.00636,-0.0273,-0.03459,-0.00228
1.6675,1.6095,0.00646,-0.03092,-0.04014,-0.00318
1.6965,1.6095,0.00656,-0.03323,-0.04365,-0.00455
1.7255,1.6095,0.00666,-0.03525,-0.04661,-0.00587
1.7545,1.6095,0.00674,-0.03598,-0.04704,-0.00739
1.7835,1.6095,0.00682,-0.03652,-0.04681,-0.00886
1.8125,1.6095,0.00687,-0.03559,-0.04277,-0.01
1.8415,1.6095,0.00692,-0.03478,-0.03877,-0.01126
1.8705,1.6095,0.00692,-0.03279,-0.03172,-0.01175
1.8995,1.6095,0.00692,-0.03089,-0.02447,-0.01228
1.9285,1.6095,0.00688,-0.02934,-0.01646,-0.01265
1.9575,1.6095,0.00682,-0.02802,-0.00775,-0.01271
1.9865,1.6095,0.00676,-0.0277,0.00099,-0.01347
2.0155,1.6095,0.0067,-0.02827,0.01041,-0.01431
2.0445,1.6095,0.00668,-0.03001,0.02002,-0.01624
2.0735,1.6095,0.00669,-0.03264,0.03051,-0.01848
2.1025,1.6095,0.00678,-0.03537,0.04118,-0.02106
2.1315,1.6095,0.00692,-0.0383,0.05253,-0.02372
2.1605,1.6095,0.00714,-0.03952,0.06192,-0.02541
2.1895,1.6095,0.00742,-0.04023,0.07075,-0.027
2.2185,1.6095,0.00775,-0.03825,0.07512,-0.027
2.2475,1.6095,0.00813,-0.03564,0.07822,-0.02701
2.2765,1.6095,0.00847,-0.03084,0.07573,-0.02565
2.3055,1.6095,0.00883,-0.02567,0.07198,-0.02443
2.3345,1.6095,0.00907,-0.01996,0.06444,-0.02267
2.3635,1.6095,0.00931,-0.01424,0.05617,-0.02107
2.3925,1.6095,0.00942,-0.00904,0.04704,-0.01963
2.4215,1.6095,0.0095,-0.00419,0.03793,-0.01829
2.4505,1.6095,0.0095,0.00011,0.02895,-0.01712
2.4795,1.6095,0.00946,0.0038,0.02048,-0.01615
2.5085,1.6095,0.00938,0.00711,0.01244,-0.0153
2.5375,1.6095,0.00927,0.00998,0.00495,-0.01455
2.5665,1.6095,0.00912,0.01226,-0.00139,-0.01385
2.5955,1.6095,0.00897,0.0142,-0.00691,-0.01311
2.6245,1.6095,0.0088,0.01578,-0.01152,-0.0123
2.6535,1.6095,0.00863,0.01696,-0.01476,-0.01131
2.6825,1.6095,0.00846,0.01786,-0.01709,-0.0102
2.7115,1.6095,0.00828,0.01845,-0.01845,-0.00899
2.7405,1.6095,0.00811,0.01867,-0.01841,-0.00766
2.7695,1.6095,0.00796,0.01875,-0.01795,-0.0063
2.7985,1.6095,0.00781,0.01868,-0.01699,-0.00491
2.8275,1.6095,0.00768,0.01821,-0.01496,-0.00376
2.8565,1.6095,0.00756,0.01769,-0.0128,-0.00277
2.8855,1.6095,0.00744,0.01698,-0.01024,-0.00207
2.9145,1.6095,0.00733,0.0163,-0.00787,-0.00157
2.9435,1.6095,0.00723,0.01559,-0.00554,-0.00135
2.9725,1.6095,0.00711,0.01492,-0.00346,-0.00117
3.0015,1.6095,0.00695,0.01431,-0.00174,-0.00124
3.0305,1.6095,0.00678,0.01369,-0.00029,-0.00127
3.0595,1.6095,0.00651,0.01303,0.00052,-0.00135
3.0885,1.6095,0.00625,0.01234,0.00092,-0.00138
3.1175,1.6095,0.00588,0.01138,0.00039,-0.00123
3.1465,1.6095,0.00554,0.01038,-0.00075,-0.00106
3.1755,1.6095,0.00515,0.00914,-0.00266,-0.00074
3.2045,1.6095,0.00477,0.00765,-0.00606,-0.00033
3.2335,1.6095,0.00439,0.00614,-0.0095,6e-05
3.2625,1.6095,0.00405,0.00441,-0.01502,0.00044
3.2915,1.6095,0.00374,0.00279,-0.0204,0.0007
3.3205,1.6095,0.00344,0.00114,-0.02644,0.00089
3.3495,1.6095,0.0032,-0.00027,-0.03419,0.00087
3.3785,1.6095,0.00298,-0.0016,-0.04172,0.00082
3.4075,1.6095,0.00278,-0.00275,-0.04974,0.00069
3.4365,1.6095,0.00262,-0.00363,-0.05823,0.00051
3.4655,1.6095,0.00248,-0.00407,-0.06712,0.00034
3.4945,1.6095,0.00235,-0.00447,-0.0753,0.00019
3.5235,1.6095,0.00224,-0.00459,-0.08351,7e-05
3.5525,1.6095,0.00215,-0.00439,-0.09067,2e-05
3.5815,1.6095,0.00206,-0.00424,-0.09729,1e-05
3.6105,1.6095,0.00199,-0.00359,-0.10245,7e-05
3.6395,1.6095,0.00192,-0.00304,-0.10671,0.00021
3.6685,1.6095,0.00185,-0.00208,-0.10972,0.00036
3.6975,1.6095,0.0018,-0.00109,-0.11141,0.00066
3.7265,1.6095,0.00175,4e-05,-0.11236,0.00105
3.7555,1.6095,0.0017,0.00151,-0.11231,0.00144
3.7845,1.6095,0.00166,0.00324,-0.11164,0.00193
3.8135,1.6095,0.00162,0.00512,-0.11067,0.0026
3.8425,1.6095,0.00158,0.00726,-0.10944,0.0033
3.8715,1.6095,0.00154,0.00984,-0.10839,0.00406
3.9005,1.6095,0.00151,0.01245,-0.10713,0.00506
3.9295,1.6095,0.00148,0.01555,-0.10684,0.00576
3.9585,1.6095,0.00145,0.01865,-0.10611,0.00673
3.9875,1.6095,0.00143,0.02184,-0.10697,0.00727
4.0165,1.6095,0.0014,0.02525,-0.107,0.00779
4.0455,1.6095,0.00139,0.02799,-0.109,0.00801
4.0745,1.6095,0.00138,0.03079,-0.11087,0.00816
4.1035,1.6095,0.00136,0.03358,-0.11167,0.00748
4.1325,1.6095,0.00136,0.03545,-0.11303,0.00682
4.1615,1.6095,0.00135,0.03764,-0.11434,0.00583
4.1905,1.6095,0.00135,0.03907,-0.11471,0.00443
4.2195,1.6095,0.00135,0.03979,-0.11468,0.0032
4.2485,1.6095,0.00135,0.04094,-0.11519,0.00144
4.2775,1.6095,0.00135,0.04059,-0.11253,0.0001
4.3065,1.6095,0.00136,0.04029,-0.11024,-0.00136
4.3355,1.6095,0.00136,0.03947,-0.10658,-0.0029
4.3645,1.6095,0.00137,0.03815,-0.10069,-0.00407
4.3935,1.6095,0.00137,0.0365,-0.09557,-0.00558
4.4225,1.6095,0.00137,0.03441,-0.08666,-0.00672
4.4515,1.6095,0.00137,0.03201,-0.07919,-0.00827
4.4805,1.6095,0.00137,0.0294,-0.06812,-0.00992
4.5095,1.6095,0.00136,0.02649,-0.05838,-0.01206
4.5385,1.6095,0.00135,0.02359,-0.04586,-0.01477
4.5675,1.6095,0.00134,0.02048,-0.03382,-0.01837
4.5965,1.6095,0.00132,0.01749,-0.01972,-0.02271
4.6255,1.6095,0.0013,0.01458,-0.00421,-0.02823
4.6545,1.6095,0.00128,0.01175,0.01219,-0.03424
4.6835,1.6095,0.00126,0.00919,0.03044,-0.04052
4.7125,1.6095,0.00124,0.00683,0.04889,-0.04662
4.7415,1.6095,0.00121,0.00446,0.07656,-0.05388
4.7705,1.6095,4e-05,0.0,0.0,0.0
0.0145,1.6385,0.0015,-0.00224,-0.2404,-0.06407
0.0435,1.6385,0.0016,-0.00419,-0.22762,-0.04004
0.0725,1.6385,0.00166,-0.00571,-0.20256,-0.02366
0.1015,1.6385,0.00175,-0.00682,-0.16769,-0.00721
0.1305,1.6385,0.00186,-0.00813,-0.12671,0.00629
0.1595,1.6385,0.00197,-0.0097,-0.08771,0.01804
0.1885,1.6385,0.0021,-0.01256,-0.05706,0.02461
0.2175,1.6385,0.00219,-0.01563,-0.0386,0.03106
0.2465,1.6385,0.00225,-0.0198,-0.03904,0.03564
0.2755,1.6385,0.00228,-0.02358,-0.04234,0.04075
0.3045,1.6385,0.00225,-0.02808,-0.05855,0.0443
0.3335,1.6385,0.00222,-0.0324,-0.07381,0.04813
0.3625,1.6385,0.00217,-0.03779,-0.08501,0.04961
0.3915,1.6385,0.00211,-0.04386,-0.0968,0.04989
0.4205,1.6385,0.00205,-0.04975,-0.10202,0.04932
0.4495,1.6385,0.002,-0.05759,-0.10377,0.04547
0.4785,1.6385,0.00194,-0.0645,-0.10195,0.04102
0.5075,1.6385,0.0019,-0.07151,-0.09621,0.03225
0.5365,1.6385,0.00185,-0.07795,-0.08785,0.02221
0.5655,1.6385,0.00181,-0.08177,-0.07763,0.00844
0.5945,1.6385,0.00178,-0.08513,-0.06535,-0.00742
0.6235,1.6385,0.00176,-0.0838,-0.05487,-0.02273
0.6525,1.6385,0.00175,-0.08135,-0.04394,-0.03867
0.6815,1.6385,0.00177,-0.07437,-0.03779,-0.05066
0.7105,1.6385,0.00182,-0.06507,-0.03449,-0.05824
0.7395,1.6385,0.00191,-0.05364,-0.03557,-0.06033
0.7685,1.6385,0.00204,-0.04008,-0.04259,-0.05645
0.7975,1.6385,0.00227,-0.02834,-0.04851,-0.04749
0.8265,1.6385,0.00255,-0.01868,-0.05637,-0.03652
0.8555,1.6385,0.00295,-0.01418,-0.05123,-0.02658
0.8845,1.6385,0.0034,-0.0114,-0.04847,-0.01732
0.9135,1.6385,0.00399,-0.01298,-0.0292,-0.01184
0.9425,1.6385,0.0045,-0.01395,-0.01627,-0.00759
0.9715,1.6385,0.005,-0.01518,-0.00244,-0.00541
1.0005,1.6385,0.00531,-0.01462,0.00335,-0.0039
1.0295,1.6385,0.00557,-0.01372,0.0071,-0.00281
1.0585,1.6385,0.00571,-0.01258,0.00745,-0.00191
1.0875,1.6385,0.00574,-0.01149,0.00629,-0.00122
1.1165,1.6385,0.00577,-0.0105,0.00535,-0.00065
1.1455,1.6385,0.00579,-0.00961,0.00443,-0.00016
1.1745,1.6385,0.00579,-0.00878,0.00367,0.00027
1.2035,1.6385,0.00579,-0.00797,0.00303,0.00059
1.2325,1.6385,0.00579,-0.00717,0.00244,0.00083
1.2615,1.6385,0.00579,-0.00638,0.0019,0.00101
1.2905,1.6385,0.00579,-0.00561,0.00132,0.0011
1.3195,1.6385,0.0058,-0.00491,0.00072,0.00113
1.3485,1.6385,0.00581,-0.00432,6e-05,0.00111
1.3775,1.6385,0.00582,-0.00386,-0.00071,0.00106
1.4065,1.6385,0.00584,-0.0038,-0.00184,0.00091
1.4355,1.6385,0.00587,-0.00419,-0.00323,0.00077
1.4645,1.6385,0.0059,-0.00498,-0.00488,0.00064
1.4935,1.6385,0.00595,-0.00681,-0.00762,0.0004
1.5225,1.6385,0.006,-0.00939,-0.01097,0.00029
1.5515,1.6385,0.00607,-0.01268,-0.0153,9e-05
1.5805,1.6385,0.00616,-0.01683,-0.02091,-0.00016
1.6095,1.6385,0.00625,-0.02126,-0.02689,-0.00039
1.6385,1.6385,0.00635,-0.02536,-0.03308,-0.00117
1.6675,1.6385,0.00645,-0.02941,-0.03899,-0.00192
1.6965,1.6385,0.00656,-0.03195,-0.04278,-0.00326
1.7255,1.6385,0.00665,-0.03436,-0.04617,-0.00463
1.7545,1.6385,0.00674,-0.03524,-0.04671,-0.00621
1.7835,1.6385,0.00682,-0.03604,-0.04682,-0.00784
1.8125,1.6385,0.00687,-0.03523,-0.04283,-0.0091
1.8415,1.6385,0.00693,-0.03465,-0.03921,-0.01052
1.8705,1.6385,0.00693,-0.03276,-0.03198,-0.01107
1.8995,1.6385,0.00693,-0.03091,-0.02476,-0.01163
1.9285,1.6385,0.00689,-0.02959,-0.0166,-0.01192
1.9575,1.6385,0.00683,-0.02828,-0.00789,-0.01199
1.9865,1.6385,0.00677,-0.02815,0.00125,-0.01245
2.0155,1.6385,0.00671,-0.02872,0.01067,-0.01329
2.0445,1.6385,0.0067,-0.03059,0.02099,-0.01482
2.0735,1.6385,0.00671,-0.0332,0.03151,-0.01702
2.1025,1.6385,0.00682,-0.03591,0.04283,-0.01932
2.1315,1.6385,0.00696,-0.03879,0.05424,-0.02193
2.1605,1.6385,0.00721,-0.03981,0.0636,-0.02363
2.1895,1.6385,0.00749,-0.04048,0.07249,-0.02532
2.2185,1.6385,0.00787,-0.03819,0.0762,-0.02555
2.2475,1.6385,0.00826,-0.03554,0.07932,-0.02588
2.2765,1.6385,0.00863,-0.03046,0.07588,-0.02477
2.3055,1.6385,0.009,-0.02524,0.07199,-0.02393
